Categoría:Alimentos fermentados,Wikimedia Commons alberga una categoría multimedia sobre Alimentos fermentados.,Root -> Categoría:Alimentos_por_tipo
Fiesta del jamón de La Cañiza,"La fiesta del jamón de La Cañiza se celebra anualmente en La Cañiza, una población de la comarca de Paradanta, en la provincia de Pontevedra. La primera edición tuvo lugar en 1966, y desde entonces se celebra anualmente durante agosto.[1]​[2]​ 
El clima de A Cañiza, frío y seco, es idóneo para el curado de buena calidad de los productos cárnicos, lo que atraía a los comerciantes, que compraban a particulares.  Esta buena fama del jamón cañicense inspiró la idea de crear una fiesta dedicada a este producto. Fue una propuesta de vecinos y comerciantes de la zona con la finalidad de atraer el turismo y dar a conocer los productos agrícolas del lugar.[3]​  
En el año 2013 el Consello de la Junta de Galicia declaró esta feria como fiesta de interés turístico de Galicia.[4]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Jamón de Guijuelo,"El jamón de Guijuelo es una Denominación de Origen Protegida supraautonómica de España. Los jamones y paletas amparados por la DOP Guijuelo son productos cárnicos obtenidos tras someter a las extremidades posteriores y anteriores del cerdo ibérico o sus cruces con el Duroc autorizados por la legislación nacional, garantizando un mínimo de 75 % de raza ibérica, a un proceso de salazón, lavado, post-salado, curado-maduración y envejecimiento.[1]​
Es de resaltar que el 60 % de la producción española de jamón ibérico pertenece a la D.O. Jamón de Guijuelo.[2]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Hueso de jamón,"El hueso del jamón es considerado en algunas cocinas, como la española como un ingrediente culinario. Se considera como hueso a los perniles de cerdo y constan de los huesos coxales (denominado también como «hueso del puente»), fémur, tibia y peroné, tarso, metatarso y huesos falangianos, así como de la masa muscular que los envuelve, vasos, nervios y demás.[1]​ Cada pernil suele tener entre un 5% y un 10% de su peso en hueso. Suele emplearse en la elaboración de los cocidos más diversos, debido al sabor característico que proporciona su tuétano a los caldos. Suele consumirse pronto debido a la capacidad que posee de ponerse rancio.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Denominación de Origen Protegida Jabugo,"Jabugo es una denominación de origen protegida de conformidad con el Reglamento N.º 1151/2012 del Parlamento Europeo y del Consejo de la Unión Europea.[1]​ Es un jamón muy conocido por su textura, aroma y sabor singular.[2]​ 
Se elabora en el parque natural Sierra de Aracena y Picos de Aroche en condiciones microclimáticas únicas, procedente de cerdos 100% de raza ibérica criados en libertad dentro de la dehesa, y alimentados durante la montanera exclusivamente con bellotas y pastos naturales.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Montanera,"La montanera es la última fase de la cría del cerdo ibérico y consiste en dejar pastar al cerdo en la dehesa, donde se produce el engorde tradicional, entre bosques de alcornoques y encinas, siendo su fruto, la bellota, el alimento fundamental antes del sacrificio. A este método de cebo sólo se destinan los ejemplares más aptos que hayan culminado las anteriores fases.
La fase de montanera va desde octubre a febrero, coincidiendo con el periodo de maduración de la bellota. Los animales entran en esta etapa con unos 90 kilogramos de peso y pueden llegar a terminar la misma con 160 en años en una buena cosecha de bellotas, ganando un peso medio diario de unos 0,67 kg.[1]​
En la montanera, en oposición al sistema intensivo de producción, el cerdo ibérico vive en libertad en este espacio y permanece en movimiento, lo que está en la base de la calidad de sus carnes. De hecho, durante la montanera cada cerdo requiere de aproximadamente de una hectárea de dehesa. En esta fase fundamental, la bellota, por su elevado contenido en hidratos de carbono, aporta energía al animal, y se transformará en la famosa grasa, y las hierbas añaden el peculiar perfume, de todos los derivados del Ibérico.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Jamón de jabalí,"El jamón de jabalí (o anca, pernil, pierna) es el nombre genérico del producto obtenido de las patas traseras del jabalí salvaje, salado en crudo y curado de forma natural.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Jamón de Montánchez,"El Jamón de Montánchez es un jamón que se cura en las tierras de Montánchez (provincia de Cáceres).[1]​ Los cerdos empleados en la elaboración de estos jamones incluye la utilización de cerdo de raza ibérica.[2]​ En la mayoría alimentados al aire libre con bellotas, aunque cabe la posibilidad de ser recebados con piensos específicos . El clima necesario para el curado de los perniles, que se encuentra ubicada aproximadamente a unos 900 metros de altitud sobre el nivel del mar, posee un clima frío y seco. La elaboración de este jamón comienza en los meses más fríos de invierno, tras el sacrificio del cerdo.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Denominación de Origen Los Pedroches,La Denominación de Origen Los Pedroches fue creada en la provincia de Córdoba (España) en 2006.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Portajamones,"Un portajamones o   soporte jamonero es un soporte especial, de longitud adecuada (aproximadamente la de un jamón) empleado para cortar lonchas de jamón ('loncheado') o bien jamón en tacos. A veces se denomina simplemente como jamonero o también jamonera.
Los expertos dicen que para degustar el jamón debe ser cortado a mano, con el empleo de un cuchillo jamonero, y afirman que el corte mecánico de algunas charcuterías hace que el jamón pierda propiedades organolépticas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Tacos de jamón,"Los tacos de jamón (denominados también como virutas de jamón) son diminutas migas, virutas, o sobrantes del magro cortado del jamón.[1]​ En la cocina española se suele emplear en algunas preparaciones como saborizantes y condimento de algunas preparaciones culinarias, servidos como tapas.[2]​ Suele comercializarse como “tacos”, o loncheados generalmente envasados al vacío.[3]​ Generalmente se comercializan a precios comparativamente inferiores que el magro de jamón. Incluso con cierto sabor rancio.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Jamón de Teruel,"Jamón de Teruel es una Denominación de Origen Protegida del jamón hecho en la provincia de Teruel. Fue el primer jamón con denominación de origen de España.[1]​ El consejo regulador de la denominación de origen, nace por impulso del departamento de agricultura y medio ambiente de la Diputación General de Aragón el 26 de octubre de 1984. En marzo de 1997, la Unión Europea incluyó el jamón de Teruel en la lista de productos europeos de especial calidad.
En el año 2014, se incorporó la paleta a esta denominación, pasándose a llamar: DOP ""Jamón de Teruel"" / ""Paleta de Teruel""",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Jamón de Trevélez,"El I.G.P. Jamón de Trevélez es una clase de jamón español con denominación que ha sido producido y elaborado en el sureste de la provincia de Granada. Los municipios que integran esta denominación de origen son Trevélez, Juviles, Busquístar, Pórtugos, La Taha, Bubión, Capileira y Bérchules.
Los jamones treveleños están avalados por el Ministerio de Agricultura, Pesca y Alimentación mediante la Denominación Específica de calidad o I.G.P. y controlados por su Consejo Regulador mediante el precinto de color Negro, Rojo o Azul y que incluye un número único para cada pieza.
Trevélez es un municipio situado en la parte septentrional de la Alpujarra Granadina, a unos 97 km de la capital provincial. El pueblo tiene fama por la calidad del jamón de Trevélez, atribuible a su clima, que hace de esta localidad granadina una ""despensa"" donde los jamones se curan de manera natural. Ya Gregorio Marañón loaba el jamón de Trevélez, cuando comentaba con su ilustre amigo y político alpujarreño, Natalio Rivas Santiago, las excelencias del famoso gazpacho, diciendo que a este sólo le faltaban unas virutas de jamón de Trevélez para ser un alimento próximo a la perfección.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Encurtidos -> Categoría:Salazones por país -> Categoría:Salazones de España -> Categoría:Jamón de España
Beacon Fell,"Beacon Fell es un queso inglés protegido con denominación de origen (Beacon Fell traditional Lancashire cheese). Se elabora en la zona de Fylde en Lancashire; norte del río Ribble e incluye el distrito de Preston y Blackpool en Lancashire. Es un queso tradicional, que se elabora según una receta del siglo XIX. Es de leche de vaca entera. Su forma tradicional es un cilindro. Se trata de un queso suave, con textura mantecosa pero firme. Madura a lo largo de seis meses.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Buxton Blue,"Buxton Blue es un queso azul inglés pariente cercano del Blue Stilton. Se hace con leche de vaca. Su producción en Europa está regulada por leyes de Denominación de origen, habiendo obtenido el estatus PDO, y solo puede elaborarse en Buxton y sus alrededores de leche originaria de Derbyshire, Nottinghamshire o Staffordshire. Si escasea la leche en las granjas de la zona, puede provenir de los condados vecinos de Shropshire y Cheshire. 
Usualmente se hace en forma cilíndrica. Tiene un 45 % de materia grasa. Tiene un periodo de maduración entre 10 y 12 semanas. La corteza es natural, de color rojizo. Presenta ligeras vetas con un colorido de rojizo intenso. El sabor tiene un toque a chocolate negro y un regusto final a cebollas quemadas. 
Es un queso moderno apto para vegetarianos. Puede añadirse a sopas, ensaladas, o usarse solo para untar. Este queso puede tomarse con un vaso frío de vino dulce de postre o un oporto tipo ruby.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Queso cheddar,"El cheddar es un queso pálido de sabor agrio, originalmente producido en la villa de Cheddar, en Somerset, Inglaterra (de ahí su nombre). Los quesos tipo cheddar son elaborados en el Reino Unido, Irlanda, Canadá, Estados Unidos, Sudáfrica, Nueva Zelanda, Australia (donde se conoce como «tasty cheese»), Suecia, Uruguay, Chile, Argentina y España. Su sabor se va haciendo más intenso a medida que transcurre el tiempo de curación, etiquetándose los envases según el grado de maduración (de «suave» a «fuerte/ácido/añejo/seco»). Se usa leche de vaca que no está pasteurizada.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Dorset Blue,"Dorset Blue es un queso inglés protegido con denominación de origen (Dorset Blue cheese) a nivel europeo. Otros nombres con los que es conocido son:
Dorset Blue Vinney y Blue Vinney. La palabra Vinney es un término local de Dorset que se relaciona con la anticuada vinew, que significa enmohecerse; otra explicación que se le da es que es una corrupción de veiny, esto es veteado, en referencia a las venas azules que recorren el queso. 
Se elabora en el este de Inglaterra con leche de vaca. Se trata de un queso de veta azul, aunque menos intensa que la que puede verse en un queso azul tipo cabrales. Se elabora de manera bastante artesanal. Aunque era un queso de granja bastante extendido en Dorset a lo largo de cientos de años, la producción se interrumpió alrededor de 1960 y el queso desapareció. Sin embargo, en los años 1980 Woodbridge Farm en Dorset recuperó la antigua receta y actualmente el queso se encuentra de nuevo en producción. Su consumo es, sobre todo, local. Su textura es abierta, pero firme sin desmoronarse al corte. Su sabor picante, típico de los quesos azules, no es excesivamente fuerte.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Dovedale,"Dovedale es un queso que se elabora en Gran Bretaña, concretamente en Derbyshire, Nottinghamshire y Staffordshire. Utiliza como materia prima leche entera de vaca de la zona. Sólo cuando hay escasez de leche en las granjas de este territorio, puede recurrirse a leche de los condados vecinos de Shropshire y Cheshire. Se elabora según métodos tradicionales. Tiene forma de cilindro. Se trata de un queso suave con vetas azules. Está protegido por la denominación de origen Dovedale cheese (PDO).",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Queso Gloucester,"El queso Gloucester es un queso tradicional, no pasteurizado, semiduro que se ha elaborado en Gloucestershire en Inglaterra, desde el siglo XVI.
Los quesos de Gloucester se hicieron en una época sólo con vacas de Gloucester, raza de ganado hoy prácticamente extinta. Hay dos tipos de queso Gloucester: simple (single) y doble (Double). La principal diferencia es que el Gloucester simple se hace con leche desnatada combinada con una pequeña cantidad de leche entera, mientras que el Gloucester doble se hace únicamente con leche entera.
Ambos tipos de queso tienen una corteza natural y textura dura, pero el Gloucester simple tiene una textura que se desmigaja con facilidad, más ligera y menos graso. Al Gloucester doble se le deja envejecer durante más tiempo que al simple, y tiene un sabor más fuerte. También es algo más firme. Ambas clases se producen en forma redondeada, pero el Gloucester doble es más grande. Puede disfrutarse como tentempié, para rallar o gratinar. El queso Huntsman se elabora con Gloucester doble y Stilton.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Staffordshire,"Staffordshire es un queso que se elabora en Gran Bretaña, concretamente en el condado de Staffordshire. Utiliza como materia prima leche no pasteurizada de vaca. Está protegido por la denominación de origen Staffordshire cheese (PDO). También puede verse escrito como Staffordshire Organic. El queso de Staffordshire se fabrica con leche de vacas criadas en las explotaciones del condado de Staffordshire. Presenta una consistencia uniforme y ligeramente desmenuzable que
puede ser dura o semi-dura según la duración del periodo de maduración, un color crema pálido, una textura cremosa, un contenido de grasa que oscila entre el 30 % y el 35 % y un contenido de grasa en la materia seca comprendido entre el 48 % y el 51 %. El queso es de forma cilíndrica, pesa entre 8 y 10 kilogramos y se presenta a la venta recubierto de una tela.
Los orígenes del queso se remontan a los monjes cistercienses que se establecieron en Leek, Staffordshire, en el siglo XIII, donde llevaban una vida de oración, estudio y trabajo. Los monjes consigo trajeron su artesanía quesera a la región. El queso de Staffordshire siguió produciéndose hasta el estallido de la Segunda Guerra Mundial, momento en que la política de colecta central de la leche implantada por el Milk Marketing Board puso fin a la elaboración de numerosos quesos regionales ingleses. Este
queso redescubierto está afianzando su reputación entre detallistas y consumidores.
El queso de Staffordshire difiere de las variedades de queso producidas en los condados vecinos debido a la particular naturaleza del régimen alimentario de las vacas, la mezcla de cultivos de fermentos lácticos utilizados y el tamaño del queso recubierto de tela, factores que otorgan al producto final una consistencia y una textura característicos.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Teviotdale,"El Teviotdale es un queso que se elabora en el Reino Unido, con IGP protegida a nivel europeo (Teviotdale cheese). Se hace en las tierras fronterizas de Inglaterra y Escocia en un radio de 90 kilómetros en torno a la cumbre de Peel Fell en las Cheviot Hills. Se elabora con leche entera, no pasteurizada, de vacas raza jersey de la zona. El producto contiene un 48% de materia grasa. Es de forma cilíndrica y presenta cubierta blanca. La textura es dura y el color amarillo. El sabor resulta suave, salado y ácido. Se elabora sólo con métodos tradicionales. El clima y el suelo del área permite florecer a ciertos tipos de hierbas que pasan su sabor a la leche y, así, al queso.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos con denominación de origen -> Categoría:Quesos con denominación de origen del Reino Unido -> Categoría:Quesos con denominación de origen de Inglaterra
Caboc,"Caboc es un queso típico de la cocina escocesa que posee una estructura cremosa, se elabora con double cream o leche enriquecida con crema. Este queso libre de cuajo tiene forma de rollo. se suele servir con el desayuno oatcakes o con tostadas. La textura es suave, algo más granuloso que la nata montada, con un color pálido tirando a amarillo. El contenidos de grasa está en el intervalo de 67-69%, lo que le hace comparable con otros quesos europeos como el mascarpone. Históricamente este queso se asoció con la gente adinerada, a diferencia del queso similar Crowdie que se elabora con productos lácteos de baja calidad.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos por país -> Categoría:Quesos del Reino Unido -> Categoría:Quesos de Escocia
Fine Fettle Yorkshire,"El Fine Fettle Yorkshire (anteriormente Yorkshire Feta) es un queso británico de leche de oveja producido en Yorkshire del Norte por Shepherds Purse Cheeses. La propietaria, Judy Bell, tuvo que cambiar el nombre del queso después de que la Unión Europea dictaminase que todo el queso Feta debía ser producido en Grecia, su país de origen.[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de oveja -> Categoría:Quesos de leche de oveja del Reino Unido -> Categoría:Quesos de leche de oveja de Inglaterra
Wensleydale,"El Wensleydale es un queso producido en la ciudad de Hawes en Wensleydale (Yorkshire del Norte, Inglaterra). Hay cinco tipos principales:

Real Yorkshire Wensleydale, elaborado normalmente en moldes con peso, oscilando su tamaño del pequeño disco plano conocido como truckle (rueda) que está muy prensado y conservado con cera hasta piezas mayores. Es un queso suave con un sabor algo ácido a miel.
Mature Wensleydale (Wensleydale viejo), más duro y con más sabor que la versión Real Yorkshire, muy apreciado por los expertos.
Extra Mature Wensleydale (extra viejo), el más fuerte, envejecido durante 9 meses.
Blue Wensleydale, con vetas azules y producido en diversos tamaños. Tiene un sabor muy fuerte pero es menos salado que el clásico queso azul británico Stilton.
Oak Smoked Wensleydale (ahumado con roble), ahumado en frío para obtener un queso con una textura y acidez especiales.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de oveja -> Categoría:Quesos de leche de oveja del Reino Unido -> Categoría:Quesos de leche de oveja de Inglaterra
Cheshire,"El Cheshire es un queso denso y quebradizo producido en el condado inglés de Cheshire y otros cuatro condados vecinos, dos en Gales (Denbighshire y Flintshire) y dos en Inglaterra (Shropshire y Staffordshire).",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos azules -> Categoría:Quesos azules del Reino Unido -> Categoría:Quesos azules de Inglaterra
Shropshire,"El Shropshire es un queso de leche de vaca fabricado en el Reino Unido. Fue elaborado por primera vez en los años 1970 en la láctea Castle Stuart en Inverness (Escocia) por Andy Williamson, un fabricante de quesos experto en la preparación de Stilton en Nottinghamshire. El queso fue conocido inicialmente como Inverness-shire Blue o Blue Stuart, pero finalmente fue comercializado como Shropshire Blue, nombre elegido para aumentar su popularidad, a pesar de carecer de relación alguna con el condado de Shropshire.[1]​
Después del cierre de la láctea Castle Stuart en 1980, el queso fue revivido por Elliot Hulme y Harry Hanlin de Cheshire, pero de nuevo su fabricación cesó pronto. Actualmente es fabricado por  Long Clawson (Leicestershire) y las lácteas Cropwell Bishop y Colston Bassett en Nottinghamshire.
También es elaborado en el condado de Shropshire en la pequeña láctea artesanal, Ludlow Food Centre y por la Shropshire Cheese Company.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos azules -> Categoría:Quesos azules del Reino Unido -> Categoría:Quesos azules de Inglaterra
Stilton,"Stilton es un queso de la gastronomía inglesa. Se produce en dos variedades: la muy conocida blue (azul) y la menos popular white (blanco). Se denomina en Inglaterra como el ""rey de los quesos"" (the king of cheese), ambas variedades están protegidas con la denominación de origen de la Comisión Europea. Sólo el queso producido en Derbyshire, Leicestershire, y Nottinghamshire – y elaborado de acuerdo con las normas – puede ser denominado ""Stilton"".",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos azules -> Categoría:Quesos azules del Reino Unido -> Categoría:Quesos azules de Inglaterra
Huntsman,"El Huntsman es una combinación de quesos ingleses, concretamente Stilton y Gloucester,[1]​ que se disponen en capas alternas en un proceso artesanal y muy laborioso. El Huntsman es elaborado en Melton Mowbray por Long Clawson Dairy, siendo una marca registrada.
Hay muchas copias en el mercado, incluyendo el Stilchester.[2]​


== Notas ==",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Queso Lancashire,"El Lancashire es un queso de leche de vaca quebradizo inglés considerado uno de los mejores productos del condado. Muchas granjas locales producen este famoso queso, que está históricamente relacionado con la ciudad de Leigh. El queso Lancashire puede clasificarse como «quebradizo», «sabroso» o «cremoso». Como no se vuelve grasiento al derretirse, algunos lo consideran idóneo para preparar el Welsh rarebit.
El Lancashire se vende con frecuencia en supermercados, si bien como sucede con muchos otros quesos este producto sabe sustancialmente diferente a las variedades elaboradas en las granjas locales. Los quesos Lancashire comerciales tienden a dejarse madurar solo 6 a 8 semanas, lo que resulta en un producto quebradizo, fresco y ácido. Los que se dejan madurar más, al menos 5 meses e idealmente de 6 a 8, tienen una textura más cremosa y un sabor más profundo, almendrado y suave.
Tradicionalmente se toma con pasteles Eccles y Chorley.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Lincolnshire Poacher,El Lincolnshire Poacher (‘furtivo de Lincolnshire’) es un queso duro de leche de vaca pasteurizado hecho en Lincolnshire (Inglaterra). Existe una versión ahumada llamada Smoked Lincolnshire Poacher.,Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Red Leicester,"El Red Leicester es un queso inglés, elaborado de forma parecida al cheddar, aunque es un poco más quebradizo. Se colorea de naranja añadiéndole extracto de achiote durante su fabricación. Su sabor suave combina bien con la mayoría de la comida, vinos y cervezas, yendo bien con el Welsh rarebit.
El Red Leicester es un queso de leche de vaca, originario de Leicestershire (Inglaterra), que recibe el nombre de la ciudad de Leicester. Tiene una textura firme, lo que la hace adecuado para gratinar, y es una buena elección para usarlo en la tostada con queso o en una patata al horno. Su sabor, con ligeras notas de frutos secos, complementa al de la fruta, pasta y crackers, empleándose a menudo en tartaletas y quiches.
Aunque el Red Leicester puede ser joven o curado, añejándose entre 4 y 9 meses, las variedades jóvenes son muy suaves, necesitando al menos seis meses para desarrollar un sabor fuerte. También hay disponibles versiones campestres, que se maduran en tela, al estilo antiguo, para permitir un mejor desarrollo de su aroma.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Red Windsor,"El Red Windsor es un queso cheddar inglés crema pálido, elaborado con leche de vaca pasteurizada mezclada con vino, a menudo un burdeos o una mezcla de oporto y brandy.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Sage Derby,"El Sage Derby es un queso suave, semicurado, con manchas verdes y sabor a salvia. El color procede de esta hierba y a veces se añaden otros colorantes (trigo verde o jugo de espinaca) a la cuajada para obtener el efecto amarmolado y el sutil sabor a hierbas.
Este queso se produjo por primera vez en Inglaterra en el siglo XVII. El Sage Derby solo se hacía en ocasiones festivas, como la cosecha o Navidad, pero actualmente está disponible todo el año.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Stinking Bishop,"El Stinking Bishop (en inglés literalmente ‘obispo apestoso’) es un queso blando de corteza lavada producido desde 1972 por Charles Martell and Son en Laurel Farm, Dymock, Gloucestershire (suroeste de Inglaterra). Se hace con leche de vaca Gloucester, que en 1972 contaba con solo 68 hembras reproductoras. La cabaña ha sido desde entonces revivida para hacer posible la producción del queso, aunque a menudo se combina y pasteuriza con la leche de vaca frisona de un condado cercano. Su contenido en grasa es el 48%.
El color oscila de blanco amarillento a beige, con una corteza de naranja a gris. Se elabora en ruedas de 2 kg de peso, 20 cm de diámetro y 4 cm de grosor. Aunque solo se producen unas 20 toneladas al año.[1]​
El fuerte olor del Stinking Bishop, que se dice parecido al de los calcetines sucios y las toallas húmedas, mantiene su popularidad en el Reino Unido y fuera. Este peculiar olor proviene del proceso de lavado del queso durante su maduración: se sumerge en perada hecha de la pera Stingking Bishop local (de la que el queso toma su nombre) cada cuatro semanas hasta que madura. Se dice que el proceso está relacionado con el que efectuaban los monjes cistercienses locales que llevan mucho tiempo produciendo quesos de corteza lavada.[2]​ Como con el queso francés Époisses de Bourgogne, el olor del Stinking Bishop se considera desagradable a menudo.
Para incrementar el contenido húmedo y avivar la actividad bacterial, no se añade sal al queso hasta que se retira de su molde. En éste se forman burbujas de aire, dando al queso resultante un aspecto parecido al del Emmental cuando se corta.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados -> Categoría:Quesos -> Categoría:Quesos de leche de vaca -> Categoría:Quesos de leche de vaca del Reino Unido -> Categoría:Quesos de leche de vaca de Inglaterra
Jamón de Parma,"El jamón de Parma (en italiano prosciutto di Parma) es un producto típico de la región llamada terre matildiche, que se extiende desde la vía Emilia hasta el río Enza. Es célebre en todo el mundo y se distingue por sus características nutricionales y por la corona, el sello que viene impreso a fuego solo en las piezas originales.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos secos -> Categoría:Carne seca -> Categoría:Jamones -> Categoría:Jamones por país -> Categoría:Jamón de Italia
Calisson,"El Calisson es un dulce tradicional francés que consiste en una pasta suave y homogénea, de color amarillo pálido, con aromas a frutas (en especial a melones y naranjas) y almendras molidas recubiertas de una capa de caramelo blanco (royal glaze). Los calissons poseen una textura similar al mazapán, pero con un toque más afrutado, en el que el melón le proporciona un sabor característico. Los calissons poseen forma romboidal, que recuerda a las almendras y suelen ser del orden de medio centímetro de ancho. Los calissons se han identificado principalmente con la ciudad de Aix-en-Provence, Francia, por lo que la mayor parte de la producción mundial proviene de la región de Provenza.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos secos -> Categoría:Frutos secos -> Categoría:Platos con frutos secos -> Categoría:Platos de almendra -> Categoría:Galletas de almendra
Cantuccini,"Los cantuccini, también llamados cantucci o biscotti di Prato, son uno de los dulces más apreciados de la gastronomía toscana, típicos de Prato, de ahí su otra denominación. Es un biscote seco de almendra que se obtiene sacando del horno el pastel obtenido para cortarlo en rebanadas de aproximadamente 1 cm (en caliente), y acabando de cocer a continuación los trozos cortados durante un rato más. De ahí el nombre bis-cotto, que significa ‘cocido dos veces’, y que equivale al español bizcocho y al francés (y posteriormente al inglés) biscuit. En el Lacio se llaman tozzetti.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos secos -> Categoría:Frutos secos -> Categoría:Platos con frutos secos -> Categoría:Platos de almendra -> Categoría:Galletas de almendra
