Lychee pork,"Lychee pork or lizhi rou (Chinese: 荔枝肉; pinyin: lìzhī ròu; Eastern Min: liĕk-chiĕ-nṳ̆k) is one of the most well known dishes in Fujianese cuisine. Small pieces of deep-fried pork and sliced water chestnut are served in a sweet and sour sauce. As is typical in Fujian, red yeast rice is used to add flavor and give a bright red color. The pork pieces curl up when cooked and are stained red, thus resembling lychee skins, hence the name. The taste mixes sweet and sour, which is common in southern Chinese cuisine; the sauce is commonly made with ketchup, soy sauce and rice vinegar. Additional vegetable ingredients are yams, tomatoes, and green onions."
Bibikkan,"Bibikkan (Sinhala: බිබික්කන්) is a traditional Sri Lankan coconut cake. It is a dark moist cake made of shredded coconut, jaggery (from the sap of the toddy palm) and semolina combined with a mixture of spices. Bibikkan is commonly prepared and consumed in celebration of festive and religious occasions, including Christmas, New Year's Eve, Sinhala and Tamil New Year."
Cholera,"In the Valais region of Switzerland, a cholera is a savoury pastry filled with potatoes, vegetables, fruits and cheese.
The unusual name is linked to the history of the dish. During an epidemic of the disease cholera in 1836, people in the region improvised a dish involving pastry and whatever food they had at hand, as normal trade was disrupted. After the epidemic subsided, chefs returned to the concept of putting regional ingredients in a savoury tart, and the ""cholera"" dish has lasted since.Originally, the local ingredients for such a dish were apples, pears, potatoes, onions, leeks, raclette cheese (usually Gomser) and bacon. The dish is mostly known in the region of Wallis in Switzerland."
Shkmeruli,Shkmeruli (Georgian: შქმერული) is a traditional Georgian dish of chicken in garlic sauce.
Pârjoale,"Pârjoale (also called Moldavian Pârjoale; Romanian: Pârjoale moldovenești), plural form of pârjoală, are Romanian and Moldovan meatballs, usually minced pork and beef (sometimes lamb or chicken) mixed with eggs, grated potatoes, slices of bread soaked in milk or water, chopped onions, herbs (parsley, dill, thyme), spices (pepper) and salt, homogenized to form balls which are flattened to an elongated shape, passed through bread crumbs, and fried in hot oil. 
They can also be marinated in a tomato sauce."
čvarci,"Čvarci (singular čvarak, Serbian Cyrillic: чварци / чварак, pronounced [t͡ʃʋǎːrt͜si], [t͡ʃʋǎːrak], Slovene: ocvirki, Romanian: jumări, Polish: skwarki, Czech: škvarky, Slovak: škvarky, oškvarky, German: Grammeln, Ukrainian: шкварки, romanized: shkvarky, Hungarian: töpörtyű, Macedonian: чварки/џимиринки) is a specialty popular in Southeastern Europe, a variant of pork rinds. They are a kind of pork cracklings, with fat thermally extracted from the lard.
Čvarci are mostly a rustic countryside specialty, common to the cuisines of Serbia, continental Croatia, Slovenia,  Romania, and Macedonia. They can also be found in other countries throughout Central and Eastern Europe: in Poland, Czechia, Slovakia, Austria, Hungary, and Ukraine. They are usually homemade, with industrial production not as pronounced. In larger cities they can be obtained on farmer markets or in supermarkets."
Kebab con cereza,"Cherry Kebab (Arabic: كباب كرز) is a special kind of kebab, which is made with minced lamb and cherry. The name in Arabic is Kebab B’il Karaz. Additional names and varieties include kebab garaz (Jewish), cherry kabab, kabab bil karaz, cherry meatballs, kebab con cerezas (Mexican), and fishnah kabab (Armenian).

"
Chimole,"Chimole is a dish common in Yucatán, Mexico and Belize and is also known as ""Black Dinner"" because of its dark appearance. Ingredients include spices and some black recado (achiote paste, a blend of spices commonly used in Maya cuisine) in block pieces. This dish was first known by Yucatec Maya, but because of the Belize's vast cultural diversity, most Belizeans are making it in their homes and for special occasions."
Braised pork rice,"Khong bah png (Chinese: 炕肉飯; Pe̍h-ōe-jī: khòng-bah-pn̄g, alternatively 焢肉飯, 爌肉飯), as known as Braised pork rice, is a gaifan dish found in Fujianese cuisine and Taiwanese cuisine. Although subject to regional variations, dishes are typically made of pork belly cooked in a process known as lu (boiled and marinated in soy sauce and sugar) and served on top of rice. Chinese pickles are often eaten with the dish. 
Braised pork belly likely originated from Quanzhou, China, and was brought to Taiwan by immigrants during the Qing Dynasty. Along with the similar lo bah png (minced pork rice), khong bah png gradually became an integral part of Taiwanese xiaochi culture, commonly found at food stalls or bento stores. Similar dishes can be found within Hakka cuisine, Singaporean, and Malaysian cuisine. Braised pork rice is one of the most notable Taiwanese foods."
Seblak,"Seblak (Sundanese: ᮞᮨᮘᮣᮊ᮪) is an Sundanese savoury and spicy dish, originating from West Java, Indonesia. Made of wet krupuk (traditional Indonesian crackers) cooked with protein sources (egg, chicken, seafood or beef) in spicy sauce. Seblak is a specialty of Bandung city, West Java, Indonesia. Seblak is common at restaurants, warungs, and gerobak (cart) street vendors. It is one of the most popular street foods in Indonesia, especially in Bandung and Jakarta."
Qarta,Quarta is a surname. Notable people with the surname include:
Crab jujube,"Crab jujube or hoi jo (Chinese: 蟹棗; lit. 'crab jujube'; Peng'im: hoi6 jo2; Thai: ฮ่อยจ๊อ, RTGS: hoicho, pronounced [hɔ̂j.t͡ɕɔ́ː]) is a Chinese dish from Chaozhou which contains a set of small deep-fried, jujube fruit-shaped, crab cakes. Its main ingredients are crab meat, pork fat (or ground pork belly), chopped water chestnuts, eggs, vegetables, and herbs, which are wrapped into a sheet of fresh tofu skin, forming long rolls, cut into bite-sized pieces, and deep-fried. Crab jujube is a popular dish among Thai Chinese people in Thailand where it is known as hoicho."
olluquito con charqui y de pollo,"Olluquito, olluquito con carne (with meat) and olluquito con ch'arki (with dried llama meat) are traditional dishes in Peruvian cuisine made with ulluku (Quechua, hispanicized spellings ulluco, olluco) a root vegetable that also has edible leaves. It is an important root crop in the Andean region of South America, second only to the potato. The leaf and the tuber are edible; the leaves are similar to spinach, and the root is like a potato or jicama. The Ulluku contains high levels of protein, calcium, and carotene. Papalisa were used by the Incas prior to arrival of Europeans in South America. It can be served with meat.Ch'arki is the technique employed in the Andean highlands to cure meat by salting, then dehydration. Incidentally the word ""jerky"" in English is derived from this Andean (Quechua) word. The dish is a stew of finely diced ulluku with ch'arki pieces (traditionally alpaca, or less frequently llama meat, though today it is also very commonly made from sheep), served with white rice."
vigoron,"Vigorón is a traditional Nicaraguan dish. It consists of a cabbage salad (chopped cabbage, tomatoes, onions, and chili pepper marinated in vinegar and salt), boiled yuca, and chicharrones (fried pork belly or fried pork rinds), all wrapped in a banana leaf.  This dish is often eaten without utensils, and it is frequently served to visiting family and guests, as it is generally easily and quickly prepared.
Dr. Alejandro Barberena Pérez, in his 1971 book ""Granada,"" stated that María Luisa Cisneros Lacayo, ""La Loca,"" developed the recipe in 1914 in Granada, Nicaragua, and she named the dish Vigoron after seeing a poster advertising an early 20th-century medicinal tonic by that name (USPTO Serial 71068023).Many familial and cultural variants have arisen, especially in the variations of curtido. In addition, variants of vigorón exist in other surrounding countries, notably Costa Rica, where the dish is quite popular.
Vaho, a dish very similar to vigorón, is also a traditional Nicaraguan dish. However, a distinction is made in the manner of cooking:  vaho is pressure-cooked (typically brisket), vigorón is not.   Vaho also has green and ripe plantains, whereas Vigorón does not."
Pelau,"Palau ( (listen); Palauan: Belau, pronounced [ˈbɛlaw]), officially the Republic of Palau (Palauan: Beluu er a Palau) and historically Belau, Palaos or Pelew, is an island country in the western Pacific. The nation has approximately 340 islands and connects the western chain of the Caroline Islands with parts of the Federated States of Micronesia. It has a total area of 466 square kilometers (180 sq mi). The most populous island is Koror, home to the country's most populous city of the same name. The capital Ngerulmud is located on the nearby island of Babeldaob, in Melekeok State. Palau shares maritime boundaries with international waters to the north, the Federated States of Micronesia to the east, Indonesia to the south, and the Philippines to the northwest.
The country was originally settled approximately 3,000 years ago by migrants from Maritime Southeast Asia. Palau was first drawn on a European map by the Czech missionary Paul Klein based on a description given by a group of Palauans shipwrecked on the Philippine coast on Samar.  Palau islands were made part of the Spanish East Indies in 1885. Following Spain's defeat in the Spanish–American War in 1898, the islands were sold to Germany in 1899 under the terms of the German–Spanish Treaty, where they were administered as part of German New Guinea. After World War I, the islands were made a part of the Japanese-ruled South Seas Mandate by the League of Nations. During World War II, skirmishes, including the major Battle of Peleliu, were fought between American and Japanese troops as part of the Mariana and Palau Islands campaign. Along with other Pacific Islands, Palau was made a part of the United States-governed Trust Territory of the Pacific Islands in 1947. Having voted in a referendum against joining the Federated States of Micronesia in 1978, the islands gained full sovereignty in 1994 under a Compact of Free Association with the United States.
Politically, Palau is a presidential republic in free association with the United States, which provides defense, funding, and access to social services. Legislative power is concentrated in the bicameral Palau National Congress. Palau's economy is based mainly on tourism, subsistence agriculture and fishing, with a significant portion of gross national product (GNP) derived from foreign aid. The country uses the United States dollar as its currency. The islands' culture mixes Micronesian, Melanesian, Asian, and Western elements. Ethnic Palauans, the majority of the population, are of mixed Micronesian, Melanesian, and Austronesian descent. A smaller proportion of the population is of Japanese descent. The country's two official languages are Palauan (a member of the Austronesian language family) and English, with Japanese, Sonsorolese, and Tobian recognized as regional languages."
mala hot pot,"Chongqing hot pot (simplified Chinese: 重庆火锅; traditional Chinese: 重慶火鍋; pinyin: Chóngqìng huǒguō), also known as spicy hot pot, is usually eaten at restaurants, but otherwise is similar to roadside malatang. Chongqing hot pot is similar to the dry stir-fried mala xiang guo (麻辣香锅) which is also eaten in restaurants.The traditional way of preparing and eating this style of dish is to put the food in a hot pot, wait for the food to cook, and when the food is ready, dip the pieces in sesame oil and eat them. People choose various kinds of food to prepare in Chongqing hot pot, such as beef, pork, chicken, Chinese sausages, beef strips, pig blood, and duck intestine."
pizza cake,Canadian multiple-layer pizza baked in a pot or cake pan
Orzotto,"Orzotto (Italian pronunciation: [orˈdzɔtto]) is an Italian dish similar to risotto, but made with pearl barley instead of rice. Orzotti are a speciality of the Friuli Venezia Giulia region of northeastern Italy.The name is a portmanteau of orzo (the Italian word for barley) and risotto. This should not be confused with orzo, otherwise known as risoni, a type of wheat pasta formed into shapes resembling barley grains."
Pukala,"Pukālā (Nepalese language: पुकाला, ""fried meat"") is a traditional dish of boiled and fried variety meats of the water buffalo. The dish is a delicacy in the Newar cuisine of the Kathmandu Valley in Nepal and is enjoyed during wedding and festival feasts. It is served after the main course and before dessert.
Food is an important element in Newar ritual and religious life, and specific food preparations are required for ceremonies and feasts. Pukālā is a mandatory item during festivals. Today the dish is also served as an appetizer or snack in restaurants."
Aguachile,"Aguachile (“chile water” in Spanish) is a Mexican dish made of shrimp, submerged in liquid seasoned with chili peppers, lime juice, salt, cilantro, slices of cucumber and slices of onion. Raw vegetables such as cucumber are usually added. This raw seafood dish comes from the west region of Mexico and is normally prepared in a molcajete. The origin of aguachile lies in the coast of Sinaloa, originally made with boiled water and chiltepines, small round chili peppers from Sinaloa."
Mallung,"Mallung or mallum (Sinhala: මැල්ලුම්), is a shredded vegetable Sri Lankan dish that comprises lightly cooked/sautéed greens, with fresh coconut and any number of spices and chili. Mallung is a common condiment and is eaten at almost every meal. Most meals are usually served with one or two different mallungs, which play an important part in nutrition as this is how locals got a regular vitamin intake in their diet. The word 'mallung' or 'mallum' simply means 'wilted'.
The central ingredient of mallung is a leafy green vegetable, finely shredded which is then combined with a standard set of ingredients, to enhance and support their flavour. A number of different plants are used to make it, including cassia, passion fruit leaves, watercress or water spinach leaves. In western countries leafy vegetables, such as spinach, cabbage, chard and kale are used as substitutes for traditional Sri Lankan greens. In general, this selection comprises chopped green chillies, chopped shallots, chopped curry leaves, crushed garlic, a chopped clove of garlic together with half a cup of shredded coconut for every kilogram of moist leafy greens, seasoned with turmeric, salt and pepper, powdered maldive fish and lime juice.There are a range of bitter, medicinal and wild greens that are commonly used in mallung in Sri Lanka, with mostly the leaves of native plants used. One of the most popular mallungs is made with gotukola (Centella asiatica), other popular varieties include kankun (Ipomoea aquatica), kathurumurunga (Sesbania grandiflora) and mukunuwenna (Alternanthera sessilis). Other herbal leaves like aguna (Dregea volubilis), (Cheilocostus speciosus) and passionfruit leaves are also used in mallungs."
bột chiên,"In Vietnamese cuisine, bánh bột chiên are fried rice flour cakes. It is a Chinese-influenced pastry, which exists in many versions all over Asia; the Vietnamese version features a special tangy soy sauce on the side, rice flour cubes with fried eggs (either duck or chicken), and some vegetables. This is a popular after-school snack for young students in southern regions of Vietnam."
Bhendi fry,"Bhendi Fry (alternately called Okra fry, Bhindi fry, Bhindi masala or Bharwan bhindi) is stir fried okra (ladies' finger) that is slit and stuffed with spice mix such as garam masala and other locally available ground spices.
This dish is stir-fried or sautéed slightly, which is distinct from batter-fried okra, which involves deep frying.
It can be served as a side dish in accompaniment with steamed rice and dal or with chapati as a form of sabzi."
pollada peruana,"Pollada is a Peruvian chicken dish. It is one of the most popular dishes in traditional Peruvian cuisine. It is a special dish because it is often prepared for fundraising events to help a particular need, such for charity or to pay for medical bills."
Chestnut pie,"Chestnut pie is a pie prepared with chestnuts as a primary ingredient. It is a part of the cuisine of Italy, where it has been documented as dating back to the 15th century. It is also a part of the cuisine of the Southern United States. Shelled whole or chopped chestnuts may be used, which may be boiled or roasted. A chestnut purée may also be used. It may be prepared as a savory or sweet pie."
Tuo masara,Tuwon masara is a corn flour dish eaten in the northern part of Nigeria.
Nsala soup,Nsala soup is made with small pieces of yam with utazi leaves. The soup originates from the Eastern part of Nigeria A major ingredient of Nsala Soup is the cat fish which gives the soup a unique taste. Nsala is similar to Afia Efere common among the Efik ethnic group.
boeber,"Lauren Opal Boebert ( BOH-bərt; née Roberts; born December 19, 1986) is an American politician, businesswoman, and gun rights activist. A member of the Republican Party, she serves as the U.S. representative for Colorado's 3rd congressional district. Born in Florida to parents who moved to Colorado when she was 12, Boebert dropped out of high school and, after a few years, started working for a drilling company, where she met her husband. Together they founded Shooters Grill, a restaurant in Rifle, Colorado, where staff members were encouraged to openly carry firearms.
Boebert is known for her gun rights advocacy, in particular after a confrontation with Beto O'Rourke over the policy on semi-automatic rifles. She launched a campaign for Colorado's 3rd congressional district in the 2020 election. Boebert unexpectedly defeated incumbent representative Scott Tipton in the primary election, after which she beat the Democratic nominee, former state representative Diane Mitsch Bush, in the general election. In Congress, Boebert associated herself with the conservative Republican Study Committee, the right-wing Freedom Caucus, of which she became the communications chair in January 2022, and the pro-gun Second Amendment Caucus. She has declared her candidacy for reelection in 2022 and is the current Republican nominee for the Republican-leaning seat.
Often described as a far-right ally of former president Donald Trump, Boebert has faced calls for House censure over her offensive remarks, including some directed at U.S. representative Ilhan Omar. Boebert supports Trump's false claims that the 2020 election was stolen from him and voted to overturn its results during the Electoral College vote count. Boebert opposes measures intended to prevent the spread of COVID-19, and posted misinformation related to face masks and COVID-19 vaccines. Some academic and journalistic sources have also investigated her ties to far-right extremism. She opposes transition to green energy, abortion, sex education, sex-reassignment surgeries for minors, and non-heterosexual marriage. She advocates for an isolationist foreign policy (though with closer ties with Israel for religious reasons) and minimizing immigration to the United States. A self-described born-again Christian, Boebert has said that she is ""tired of this separation of church and state junk"" and argued that the church should have a bigger role in government decision-making."
Rakott krumpli,"Rakott krumpli (or rarely rakott burgonya) is a Hungarian dish made from potatoes, sour cream, smoked sausage, hard-cooked eggs, and bread crumbs. It is a layered casserole with slices of each ingredient layered onto each other, it was first mentioned in István Czifray's 1840 edition of the Magyar nemzeti szakácskönyv (Hungarian national cookbook). It can be served as a luncheon dish, as a main course or as a side dish."
Halal snack pack,"A halal snack pack (HSP) is a fast food dish, popular in Australia, which consists of halal-certified doner kebab meat (lamb, chicken, or beef) and chips. It also includes different kinds of sauces, usually chilli, garlic, and barbecue, whilst yoghurt, cheese, jalapeño peppers and tabbouleh are common additions. The snack pack is traditionally served in a styrofoam container, and has been described as a staple takeaway dish of kebab shops in Australia.Some Australian restaurant menus refer to the dish as a ""snack pack"", ""snack box"" or ""mixed plate"". The name of the dish was chosen by the Macquarie Dictionary as the ""People's Choice Word of the Year"" for 2016."
miyar kuka,"Miyar kuka or miyan kuka, also known as Luru soup. It is a type of Hausa/Fulani soup. The soup is made from powdered baobab leaves. It is usually served with Tuwo  or Fufu. A seasonal variant of this soup is made using fresh mashed baobab leaves. This variant is only available during rainy season when fresh baobab leaves are available."
Efo riro,"Efo riro (Yoruba: ẹ̀fọ́ riro) is a vegetable soup and a native soup of the Yoruba people of western Nigeria. The two vegetables most commonly used to prepare the soup are Celosia argentea (ṣọkọ̀ yòkòtò) and Amaranthus hybridus (ẹ̀fọ́ tẹ̀tẹ̀).

"
Hủ tiếu,"Hủ tiếu or Hủ tíu is a dish eaten in Vietnam as breakfast. It may be served either as a soup (hủ tiếu nước) or dry with no broth (hủ tiếu khô).
Hủ tiếu became popular in the 1960s in Southern Vietnam, especially in Saigon. The primary ingredients of this dish are pork bones, mixed with diverse kinds of noodles, herbs and other kind of meats.Popular varieties of hủ tiếu include:

Hủ tiếu Nam Vang (""Hu tieu Phnom Penh"") –  comes from Cambodian kuyteav
Hủ tiếu sa tế (""Shacha hu tieu"") –  based on a Teochew dish
Hủ tiếu Mỹ Tho  –  served on prawns, octopus, cuttlefish, and snails on thin, white rice noodles
Hủ tiếu Sa Đéc  –  served on white rice noodlesIn southern Vietnamese cuisine, phở is usually served with hủ tiếu Mỹ Tho–like noodles called bánh phở tươi instead of the wider bánh phở khô or bánh phở tươi popular in northern cuisine."
Eru,"Eru is a soup from Cameroon. It is a specialty of the Bayangi people, of the Manyu region in southwestern Cameroon. It is vegetable soup made up of finely shredded leaves of the eru or okok. The eru is stewed with waterleaf or spinach, palm oil, crayfish, and either smoked fish, cow skin (kanda) or beef.
This dish is traditionally eaten with fermented water-fufu or garri.

Eru Recipe"
Afang,"Afang soup (not to be misconstrued for Okazi soup or Ukazi soup, a soup from the Igbo cuisine), is a vegetable soup that originates from the Efik people of the Efik kingdom in Cross River State and the Ibibio People of Akwa Ibom in Southern Nigeria. It is a dish popularly known by Nigerians and also some parts of Africa. It is especially popular among the Ibibio and the Anang people of Akwa Ibom and Cross River state who have adopted this cuisine as part of their cultural identity. It's served at homes and also sometimes in ceremonies such as weddings, burials, festivals etc. mostly in the southern part of Nigeria. Afang soup is very nutritious and  the cost of preparation can be adaptable based on family needs."
Ofada rice,"Ofada rice is a name for an indigenous rice from a small community called Ofada in Obafemi Owode Local Government Area of Ogun State. It is not exclusively grown in the community, but it is an indigenous rice grown in South-West Nigeria but named after the Ofada community. It is used in making variety of dishes. Ofada rice are mostly blends, and some of the rice varieties in the blends are not indigenous to Africa; however, they usually also contain African rice. It is grown almost exclusively in Ogun State, a state in Southwestern Nigeria and it is named after a town Ofada in Ogun State. Ofada rice is grown on free-draining soil where the water table is permanently below the root of the plant."
Satti,"Satay ( SAH-tay, in USA also  SA-tay), or sate in Indonesian spelling, is a Southeast Asian dish of seasoned, skewered and grilled meat, served with a sauce. The earliest preparations of satay is believed to have originated in Javanese cuisine, but has spread to almost anywhere in Indonesia, where it has become a national dish. Indonesian satay is often served with peanut sauce  – a sauce made from peanut butter, and is often accompanied with lontong, a type of rice cake, though the diversity of the country has produced a wide variety of satay recipes. It is also popular in many other Southeast Asian countries including Brunei, Malaysia, Philippines, Singapore and Thailand. It also recognized and popular in Suriname and the Netherlands. In Sri Lanka, it has become a staple of the local diet as a result of the influences from the local Malay community.Satay may consist of diced or sliced chicken, goat, mutton, beef, pork, fish, other meats, or tofu; bamboo skewers are often used, while rustic style of preparations employ skewers from the midrib of the coconut palm frond. These are grilled or barbecued over a wood or charcoal fire, then served with various spicy seasonings. Satay can be served in various sauces; however, most often they are served in a combination of soy and peanut sauce. Hence, peanut sauce is often called satay sauce. It is popular as street food, and it can be obtained from a travelling satay vendor, from a street-side tent-restaurant, in an upper-class restaurant, or at traditional celebration feasts.
Close analogues are yakitori from Japan, kǎoròu chuàn from China, seekh kebab from the Indian Subcontinent, shish kebab from Turkey and the Middle East, shashlik from Eastern Europe and the Caucasus, and sosatie from South Africa. It is listed at number 14 on World's 50 most delicious foods readers' poll compiled by CNN Go in 2011."
Hunter's chicken,"Hunter's chicken (chicken chasseur; French: poulet chasseur, poulet à la chasseur and poulet sauté chasseur) is a chicken dish that is a part of French cuisine. The primary ingredients in hunter's chicken are sautéed chicken and a reduced chasseur sauce prepared using tomatoes, mushrooms, onions, white wine, brandy and tarragon.
Several other dishes from around the world share these names; yet each version is very different, with few to no similarities besides the use of chicken."
Tacos franceses,"A French tacos (French: tacos français [takos fʁɑ̃sɛ] or simply tacos) also known as Lyon tacos (French: tacos lyonnais [takos ljɔnɛ]) or matelas (French for ""mattress"") is a fast food dish which usually consists of a flour tortilla grilled and folded around a filling of French fries, cheese, and meat, among other deli ingredients. More similar to a burrito than to a taco, and claiming inspiration from Mexican cuisine, it originated from the region of Rhône-Alpes in France in the early 2000s, before becoming popular among teenagers and young adults in all of France and abroad."
Milanesa,"The milanesa is a South American variation of the Lombard Veal Milanese, or the Austrian Wiener schnitzel, where generic types of meat breaded cutlet preparations are known as a milanesa.The milanesa was brought to the Southern Cone by Italian immigrants during the mass emigration that created the Italian diaspora between 1860 and the 1920s. Its name probably reflects an original Milanese preparation, cotoletta alla milanese, which is similar to the Austrian Wiener schnitzel.A milanesa consists of a thin slice of beef, chicken, fish, veal, or sometimes pork. Each slice is dipped into beaten eggs, seasoned with salt, and other condiments according to the cook's taste (like parsley and garlic). Each slice is then dipped in bread crumbs (or occasionally flour) and shallow-fried in oil, one at a time. Some people prefer to use very little oil and then bake them in the oven as a healthier alternative. A similar dish is the chicken parmigiana."
Grey peas,Latvian food
Eiernockerl,"Eiernockerl (German for ""egg dumplings"") is a simple and popular Austrian dish of the Viennese cuisine."
Roust,"Rost may refer to:
People:

Andrea Rost (born 1962), Hungarian lyric soprano
Burkhard Rost (born 1961), German scientist - computational biologists
Christina Rost (born 1952), German former women's team handball player
Clarence Rost (born 1914), former Canadian professional ice hockey player
Erik Rost (born 1985), Swedish ski-orienteering competitor
Frank Rost (born 1973), German footballer who plays as a goalkeeper
Jan Rost, German physicist
Johann Leonhard Rost (1688–1727), German astronomer and author from Nuremberg
John Rost (born 1944),) is a former British ice hockey player
Jürgen Rost, classical guitarist and professor of guitar
Karl Rost (1880–1919), German entomologist and insect dealer
Marinus Bernardus Rost van Tonningen (1852–1927), Dutch Major General
Markus Rost, German mathematician who works at the intersection of topology and algebra
Meinoud Rost van Tonningen (1894–1945), Dutch politician of the National Socialist Movement
Monika Rost (born 1943), classical guitarist, lutenist and professor
Peter Rost (doctor), M.D. (born 1959), former vice president at the pharmaceutical company Pfizer
Peter Rost (handballer) (born 1951), former German Team handball player
Peter Rost (UK politician) (born 1930), retired British Conservative politician and Member of Parliament
Pierre Adolphe Rost (1797–1868), Louisiana politician, diplomat, lawyer, judge, and plantation owner
Randi J. Rost (born 1960), computer graphics professional and frequent contributor to graphics standards
Timo Rost (born 1978), German footballer who currently plays for RB Leipzig
Yuri Rost (born 1939), Ukrainian photographer, journalist, author and traveller"
chả trứng,"Chả trứng, also chả trứng hấp (steamed) and chả trứng thịt (pork), is a Vietnamese steamed omelette, or egg meat loaf with pork. Trứng translates to egg, thịt translates to meat but is usually pork. It is usually served with hot rice, cucumber and chili sauce.
The broken rice dish cơm tấm bì (skin) comes with a chả trứng egg meatloaf.Chả rươi is a special seasonal (autumn) omelette using nereididae sandworms (rươi) instead of pork."
Pasta all'Ortolana,"Pasta all'Ortolana is an Italian dish made by cooking various different vegetables before mixing them together with pasta (Italian: [ortoˈlaːna] translates ""Greengrocer"").
The recipe does not state a specific type of pasta, so it can be made with Fusilli, Fettuccine, Penne, Rigatoni, Farfalle or any other type of short Pasta.
The vegetables used in the process are generally carrots, onions, leeks, garlic, zucchini, celery, yellow and red capsicum, cherry tomatoes and eggplants."
bánh đậu xanh,"Bánh đậu xanh (餅豆靑, mung bean pastry) is a type of bánh in Vietnamese and Chinese cuisine. It is a specialty of Hải Dương province.  Lüdou gao (绿豆糕, mung bean pastry) and lüdou huang (綠豆黄) are two types of mung bean pastries, with the former being dry and the latter being wet and fermented."
picada,"A picada (pronounced [pi.ˈka.ða]; from picar, Spanish for ""to nibble at"") is a typical Argentine dish usually served as a starter, although sometimes as a main course. Related to the Italian antipasto and the Spanish tapas brought by massive immigration, it consists of a serving of savory snack and finger foods. A characteristic picada includes cheeses, cured meats, fermented sausages, olives and peanuts. One of the most popular dishes in Argentine cuisine, picadas are a social event that involves gathering with family or friends."
Pheasant under glass,"Pheasant under glass (faison sous cloche) is a poultry dish generally composed of the breast of pheasant with shallots in a reduced wine sauce, although recipes will vary. While the dish has waned in popularity over many decades, it remains a cultural icon for many in westernized countries. Pheasant under glass is traditionally served on a plate that is covered with a glass dome.Pheasant body weight can range from 0.5 to 3 kg (1.1 to 6.6 lb), with males averaging 1.2 kg (2.6 lb) and females averaging 0.9 kg (2.0 lb)., although only the breast is used for this dish."
Mfarakeh,"Mfarakeh (Arabic: مفركة, also spelled mofarakah or mufaraqah also known as Batata Wa Bayd (Arabic: بطاطا وبيض) is an Arab dish made of potato, egg, ghee, cumin powder, salt and pepper, in addition chopped coriander leaf for garnish. This dish is very simple to make for breakfast, lunch or dinner. It is eaten with Arabic bread (Pita) and Arabic tea.Mfarakeh is traditionally served as part of a mezze in the Arab world, especially in Levant (Palestine, Lebanon, Syria, Jordan)."
Westfälisches Blindhuhn,"Blindhuhn (English: ""blind chicken""), also called blind hen, Westphalian blind chicken, Lippisches blind chicken or goose feed is a stew that is part of Westphalian cuisine in Germany. It is a hearty dish is prepared from various beans, potatoes, carrots, pears and apples as well as bacon. Depending on how it is prepared, it has a soupy to creamy consistency and is slightly acidic per to the addition of apples and vinegar. Despite its name, the dish contains no chicken.In some preparations, unsmoked or smoked mettwurst sausage is added at the end and also cooked. Fried onion is sometimes used to top the dish."
Poqui poqui,"Poqui poqui, also spelled puke puke or puki puki, is a Filipino eggplant and scrambled eggs dish originating from the Ilocos Region of Northern Luzon in the Philippines. It is very similar to tortang talong in that the eggplant is first grilled directly on an open flame, then peeled and mashed. It is then added to ginisa (sauteed shallots, garlic, and tomatoes) and scrambled eggs. It is garnished with spring onions. It has a creamy texture and is usually eaten as a side dish to grilled fish and meat dishes, but it can also be eaten with white rice. It is believed that the name of poqui poqui may have originated from the Hawaiin dish poke due to the influx of Ilocano sugarcane workers to Hawaii during the American colonization of the Philippines, although they are very different dishes.

"
griot,"Griot (French: Griot, Haitian Creole: Griyo) is a dish in Haitian cuisine. It consists of pork shoulder marinated in citrus, which is braised and then fried. It is commonly served at parties. Griot along with diri ak pwa wouj (red beans and rice) is considered by some to be Haiti's ""national dish."""
Baccalà mantecato,"Baccalà mantecato (Also spelled bacalà mantecato) (meaning ""whipped salt cod spread"" or ""creamed cod"") is a Venetian appetizer of whipped salt cod."
duck bamboo curry,"Duck Bamboo Curry (popularly known as Bengali: হাঁস বাঁশ, romanized: Hash Bash) is one kind of curry made of duck and bamboo shoot, is a popular food in the Sylhet region of Bangladesh. This is one of the traditional and delicious dishes in Bengali cuisine. Although it is not as common in all areas as a curry.Though it is not exactly clear who started eating bamboo shoots as food for the first time, many historical data shows that the Chinese started eating it since long ago. This dish is eaten with Tandoor bread as well. Hash Bash curry is less spicy in taste."
Buddha bowl,"A Buddha bowl is a vegetarian meal, served on a single bowl or high-rimmed plate, which consists of small portions of several foods, served cold. These may include whole grains such as quinoa or brown rice, plant proteins such as chickpeas or tofu, and vegetables. The portions are not mixed on the plate or in the bowl, but arranged in an ""artful"" way. The concept appeared in 2013 (Juice for Life (now Fresh), in Toronto, Ontario, was offering this on their menu prior to 2013, and a recipe for a Buddha Bowl is in their cookbook dated to 2000, featuring recipes from the 1990s) and has grown popular since early 2017. Buddha bowls have been compared to Nourish Bowls (a non-vegetarian version) and to Poké Bowls (a Hawaiian raw fish dish).There are several explanations for why the name refers to Buddha. It may originate from presenting a balanced meal, where balance is a key Buddhist concept, from the story of Buddha carrying his food bowl to fill it with whatever bits of food villagers would offer him, to the explanation of the overstuffed bowl resembling the belly of Budai, a 10th-century Chinese monk often confused with Buddha."
boil up,"Boil up is a traditional Māori food from Aotearoa New Zealand.Boil-up traditionally is a broth/soup made from balanced combination of meat and bones (e.g. pork), with greens such as puha, watercress or cabbage, and kūmara or potatoes, boiled together, along with flour dumplings known as ""Doughboys""."
